p,q,mean_absorption_time,mean_first_hit_time,mean_tail_frequency,mean_entrenchment_degree,mean_max_nontrue_formula_frequency,mean_true_world_formula_frequency,runs_reaching_absorption,runs_reaching_first_hit
0.93,0.85,126.983,90.185,1.0,4.351,0.9101061292311072,0.9374000941481907,1000,1000
0.93,0.86,159.303,112.796,1.0,4.017,0.9137381931628888,0.9356591979524912,1000,1000
0.93,0.87,202.563,144.994,1.0,3.842,0.9184814602809788,0.9363952315239857,1000,1000
0.93,0.88,262.395,178.758,1.0,3.631,0.9225050059440211,0.9365941835448229,1000,1000
0.93,0.89,370.355,255.812,1.0,3.461,0.9258568543385707,0.9365769726369606,1000,1000
0.93,0.90,563.538,405.134,1.0,3.311,0.9292030166662901,0.9366082772951668,1000,1000
0.93,0.91,1105.756,845.138,1.0,3.13,0.9314089767960267,0.9360100302581363,1000,1000
0.93,0.92,3251.083,2613.762,1.0,3.073,0.9332814864808902,0.9354731040064568,1000,1000
0.94,0.01,0.604,0.565,1.0,46.242,0.054674827968923416,0.9685159580523066,1000,1000
0.94,0.02,0.919,0.89,1.0,44.721,0.07805425604115948,0.9563969750896942,1000,1000
0.94,0.03,1.083,1.049,1.0,43.481,0.09736424659526768,0.9485970253690899,1000,1000
0.94,0.04,1.223,1.18,1.0,42.377,0.11602244651221462,0.94339137495453,1000,1000
0.94,0.05,1.346,1.299,1.0,41.602,0.13252003286227482,0.9428189775842607,1000,1000
0.94,0.06,1.449,1.391,1.0,40.724,0.14863977949538437,0.9402535455080129,1000,1000
0.94,0.07,1.516,1.451,1.0,39.983,0.16377472178388558,0.940005885977914,1000,1000
0.94,0.08,1.648,1.562,1.0,39.468,0.17864273182463525,0.9429284283359589,1000,1000
0.94,0.09,1.777,1.685,1.0,38.659,0.19365323608386137,0.9403739322753155,1000,1000
0.94,0.10,1.864,1.776,1.0,38.163,0.20609272809800386,0.9420354917958292,1000,1000
0.94,0.11,1.988,1.902,1.0,37.336,0.22189856829341872,0.9401815682233212,1000,1000
0.94,0.12,2.049,1.955,1.0,36.681,0.23435595960162828,0.9391659589821514,1000,1000
0.94,0.13,2.184,2.087,1.0,36.176,0.247758962371402,0.9411700808876295,1000,1000
0.94,0.14,2.288,2.204,1.0,35.596,0.25997176498782437,0.9408671681523508,1000,1000
0.94,0.15,2.427,2.3,1.0,34.86,0.27500196729287874,0.9400288203586138,1000,1000
0.94,0.16,2.592,2.485,1.0,34.31,0.28814129493043794,0.9406289198748441,1000,1000
0.94,0.17,2.63,2.506,1.0,33.595,0.30049321557493863,0.9389512358409188,1000,1000
0.94,0.18,2.721,2.607,1.0,33.142,0.3114235829177199,0.9402287191922912,1000,1000
0.94,0.19,2.89,2.754,1.0,32.542,0.32368814668211765,0.9391866114591709,1000,1000
0.94,0.20,2.949,2.821,1.0,32.047,0.3357648146981344,0.9411347563762544,1000,1000
0.94,0.21,3.213,3.02,1.0,31.582,0.3471951914872617,0.940888854868585,1000,1000
0.94,0.22,3.267,3.054,1.0,30.777,0.3613624258102026,0.9393044863625788,1000,1000
0.94,0.23,3.326,3.133,1.0,30.277,0.37124394269217953,0.9392001531460955,1000,1000
0.94,0.24,3.434,3.252,1.0,29.89,0.3818478091508714,0.941488877745254,1000,1000
0.94,0.25,3.583,3.404,1.0,29.243,0.39425558905059555,0.9401581775480483,1000,1000
0.94,0.26,3.707,3.556,1.0,28.718,0.40560744587139946,0.9405530797499881,1000,1000
0.94,0.27,3.9,3.628,1.0,28.316,0.4142189849177777,0.9397577000525237,1000,1000
0.94,0.28,4.021,3.815,1.0,27.705,0.42847386013070116,0.9415906710717672,1000,1000
0.94,0.29,4.176,3.889,1.0,27.198,0.43750376072863856,0.9397223637179934,1000,1000
0.94,0.30,4.307,4.067,1.0,26.681,0.4502809399010588,0.9418753729172588,1000,1000
0.94,0.31,4.457,4.157,1.0,26.118,0.4603177109021955,0.940165046979266,1000,1000
0.94,0.32,4.724,4.404,1.0,25.699,0.4715088251170616,0.94137579104439,1000,1000
0.94,0.33,4.81,4.42,1.0,25.161,0.4815486837068994,0.9408799643103207,1000,1000
0.94,0.34,4.963,4.686,1.0,24.551,0.4938709825251232,0.9408307856369372,1000,1000
0.94,0.35,5.389,4.954,1.0,24.2,0.5025373510156196,0.9396859891579623,1000,1000
0.94,0.36,5.367,4.963,1.0,23.588,0.5132561962300274,0.9395746044642732,1000,1000
0.94,0.37,5.58,5.171,1.0,23.171,0.5227931185336008,0.9400313545583256,1000,1000
0.94,0.38,5.693,5.282,1.0,22.67,0.5327494999660782,0.9400454445267111,1000,1000
0.94,0.39,6.106,5.637,1.0,22.208,0.544465658970327,0.9406914662313623,1000,1000
0.94,0.40,6.214,5.754,1.0,21.737,0.5531889537194171,0.9401590161546235,1000,1000
0.94,0.41,6.544,5.986,1.0,21.321,0.5628377614519309,0.9403310505474869,1000,1000
0.94,0.42,6.546,6.003,1.0,20.643,0.5754580431192913,0.9408650564108823,1000,1000
0.94,0.43,6.897,6.264,1.0,20.234,0.5839088194515735,0.9398871944538691,1000,1000
0.94,0.44,6.977,6.402,1.0,19.755,0.594762006788116,0.9418921807545149,1000,1000
0.94,0.45,7.428,6.862,1.0,19.287,0.6043302993987684,0.94058175137047,1000,1000
0.94,0.46,7.665,6.958,1.0,18.976,0.6115556642343589,0.9411326606839118,1000,1000
0.94,0.47,8.011,7.112,1.0,18.368,0.6229994237285896,0.9401158720031317,1000,1000
0.94,0.48,8.241,7.536,1.0,17.901,0.6324363649778888,0.9403430064060893,1000,1000
0.94,0.49,8.48,7.614,1.0,17.372,0.6431403841278919,0.9405767502473741,1000,1000
0.94,0.50,9.158,8.25,1.0,16.982,0.6515367067909356,0.9391467817963515,1000,1000
0.94,0.51,9.553,8.416,1.0,16.754,0.6602128582271907,0.9419867193679194,1000,1000
0.94,0.52,9.685,8.61,1.0,16.1,0.6708047761799774,0.9411091731859029,1000,1000
0.94,0.53,10.009,8.993,1.0,15.783,0.6775626001689077,0.9410854798675825,1000,1000
0.94,0.54,10.637,9.389,1.0,15.296,0.688304527075374,0.9409264057038348,1000,1000
0.94,0.55,10.833,9.523,1.0,14.844,0.6971224610048555,0.9416864799758625,1000,1000
0.94,0.56,11.31,10.064,1.0,14.394,0.7060903973820566,0.9413571405121745,1000,1000
0.94,0.57,11.958,10.452,1.0,14.075,0.7134295428877243,0.941431934786246,1000,1000
0.94,0.58,12.551,10.921,1.0,13.615,0.7221857140260272,0.9403927387740537,1000,1000
0.94,0.59,13.305,11.583,1.0,13.21,0.7324965163412146,0.9420246805876655,1000,1000
0.94,0.60,13.44,11.485,1.0,12.587,0.7403006805112986,0.9394039767852075,1000,1000
0.94,0.61,14.419,12.389,1.0,12.436,0.7485917354134903,0.9424640064749892,1000,1000
0.94,0.62,14.991,12.879,1.0,12.008,0.7569173114032797,0.9425558756174508,1000,1000
0.94,0.63,15.877,13.596,1.0,11.424,0.7662200539463156,0.9406988352046757,1000,1000
0.94,0.64,17.429,14.6,1.0,11.134,0.7746135805344554,0.9407678118514894,1000,1000
0.94,0.65,17.284,14.689,1.0,10.784,0.7813513421728622,0.9423528647330263,1000,1000
0.94,0.66,18.897,15.921,1.0,10.355,0.7881042400974695,0.939392429575503,1000,1000
0.94,0.67,19.771,16.646,1.0,10.093,0.7960578109911118,0.9418160205505124,1000,1000
0.94,0.68,21.073,17.641,1.0,9.608,0.805104492807193,0.9413926970207642,1000,1000
0.94,0.69,21.904,18.359,1.0,9.203,0.8130380598159721,0.942149978728067,1000,1000
0.94,0.70,23.589,19.655,1.0,8.853,0.8201765588618298,0.9419885314147265,1000,1000
0.94,0.71,24.784,20.385,1.0,8.558,0.8279423363710541,0.9439615491011696,1000,1000
0.94,0.72,27.181,22.226,1.0,8.251,0.8340455948602673,0.9420707605749318,1000,1000
0.94,0.73,29.052,23.449,1.0,7.931,0.8406107210107872,0.9422300423061197,1000,1000
0.94,0.74,30.278,23.782,1.0,7.541,0.8481941661336496,0.9435331515522649,1000,1000
0.94,0.75,33.124,26.62,1.0,7.099,0.8564695674768372,0.9437364662453085,1000,1000
0.94,0.76,36.732,29.168,1.0,6.852,0.862222424736037,0.9427509085534034,1000,1000
0.94,0.77,38.303,30.421,1.0,6.513,0.8698882695791484,0.9455272361528073,1000,1000
0.94,0.78,43.674,34.054,1.0,6.161,0.8753929632100568,0.9430586875954741,1000,1000
0.94,0.79,48.007,37.392,1.0,5.951,0.8812479423923151,0.9436650770115953,1000,1000
0.94,0.80,52.59,39.661,1.0,5.589,0.8882638084422115,0.9446495043471129,1000,1000
0.94,0.81,58.167,43.816,1.0,5.241,0.894327372971269,0.9449513888893107,1000,1000
0.94,0.82,67.802,49.379,1.0,5.142,0.8981452083658771,0.9438843170877892,1000,1000
0.94,0.83,75.617,56.837,1.0,4.85,0.9044032364262756,0.9453490407887034,1000,1000
0.94,0.84,90.288,66.585,1.0,4.532,0.9086994606304349,0.9435577898797618,1000,1000
0.94,0.85,98.388,71.457,1.0,4.242,0.915661402946975,0.946602798500504,1000,1000
0.94,0.86,117.662,83.429,1.0,4.072,0.9192965057818339,0.946034616322461,1000,1000
0.94,0.87,144.935,103.906,1.0,3.926,0.9235744086362528,0.9460888617790315,1000,1000
0.94,0.88,190.097,137.587,1.0,3.679,0.9276524040738647,0.9453953055490518,1000,1000
0.94,0.89,242.752,174.067,1.0,3.491,0.9315055059114824,0.9458654572307259,1000,1000
0.94,0.90,338.937,242.166,1.0,3.273,0.9356355097957294,0.9462823147891769,1000,1000
0.94,0.91,530.513,389.366,1.0,3.072,0.9384192380380191,0.9456900436804472,1000,1000
0.94,0.92,953.586,725.023,1.0,2.993,0.9412723925301821,0.9460168624115015,1000,1000
0.94,0.93,3091.002,2432.039,1.0,2.872,0.9427307915259553,0.9447679030500717,1000,1000
0.95,0.01,0.572,0.55,1.0,46.573,0.055322557240925725,0.9762893230693342,1000,1000
0.95,0.02,0.87,0.84,1.0,45.077,0.0776751792089195,0.9638379334452698,1000,1000
0.95,0.03,1.066,1.032,1.0,43.874,0.09780786061761645,0.9569946745896025,1000,1000
0.95,0.04,1.17,1.132,1.0,42.848,0.11591113618613065,0.9533453725679919,1000,1000
0.95,0.05,1.254,1.227,1.0,41.983,0.132441845654243,0.9515915517421291,1000,1000
0.95,0.06,1.425,1.379,1.0,41.277,0.14867341175145252,0.9514163399717072,1000,1000
0.95,0.07,1.477,1.423,1.0,40.451,0.1641048475768897,0.9499948025148691,1000,1000
0.95,0.08,1.569,1.521,1.0,39.791,0.1789666202523583,0.9506350573389697,1000,1000
0.95,0.09,1.703,1.639,1.0,39.066,0.1930647130882285,0.9487368533910416,1000,1000
0.95,0.10,1.832,1.769,1.0,38.471,0.20833198030998692,0.9506294799629562,1000,1000
0.95,0.11,1.889,1.825,1.0,37.69,0.2231950802640037,0.9496591914877985,1000,1000
0.95,0.12,2.034,1.96,1.0,37.399,0.23336615227643426,0.9522168360778646,1000,1000
0.95,0.13,2.09,2.011,1.0,36.576,0.24861837369613965,0.950903063970492,1000,1000
0.95,0.14,2.227,2.127,1.0,36.067,0.2614174835687123,0.9521307852621801,1000,1000
0.95,0.15,2.375,2.285,1.0,35.353,0.2745250062842139,0.9496342586897454,1000,1000
0.95,0.16,2.539,2.438,1.0,34.697,0.28732788005597193,0.9478844504832864,1000,1000
0.95,0.17,2.539,2.412,1.0,34.199,0.2984731162222228,0.9495295860993885,1000,1000
0.95,0.18,2.675,2.575,1.0,33.565,0.3123549527356754,0.9497220011541099,1000,1000
0.95,0.19,2.722,2.628,1.0,33.077,0.3236028912623415,0.9510945321319193,1000,1000
0.95,0.20,2.856,2.735,1.0,32.449,0.3364934016124809,0.9505359927203844,1000,1000
0.95,0.21,3.02,2.903,1.0,31.902,0.34796798730945516,0.9498203108255681,1000,1000
0.95,0.22,3.137,2.972,1.0,31.377,0.359241981362253,0.9498280486693109,1000,1000
0.95,0.23,3.264,3.134,1.0,30.776,0.37235845036506143,0.9502843753243565,1000,1000
0.95,0.24,3.343,3.206,1.0,30.24,0.38376542690547855,0.9508353658065962,1000,1000
0.95,0.25,3.473,3.29,1.0,29.791,0.3935892312623358,0.9508453323485493,1000,1000
0.95,0.26,3.619,3.421,1.0,29.161,0.40522184266502154,0.9492635104418041,1000,1000
0.95,0.27,3.922,3.702,1.0,28.602,0.4180212615752854,0.9486527591631635,1000,1000
0.95,0.28,3.798,3.614,1.0,28.042,0.4292644761521599,0.9507285334846185,1000,1000
0.95,0.29,4.095,3.85,1.0,27.563,0.4396754979884006,0.949416927625854,1000,1000
0.95,0.30,4.22,3.973,1.0,27.079,0.44991216898708813,0.949578377865246,1000,1000
0.95,0.31,4.331,4.074,1.0,26.705,0.4593408626723285,0.9511446708187418,1000,1000
0.95,0.32,4.515,4.236,1.0,26.084,0.4720077268531362,0.95066437718707,1000,1000
0.95,0.33,4.62,4.295,1.0,25.525,0.48310970294446165,0.9507208128898039,1000,1000
0.95,0.34,4.78,4.494,1.0,25.191,0.49159702898768004,0.9516005548634263,1000,1000
0.95,0.35,4.968,4.695,1.0,24.607,0.5042035540211404,0.9520126140621206,1000,1000
0.95,0.36,5.161,4.873,1.0,24.074,0.5130569440749854,0.9496421386325012,1000,1000
0.95,0.37,5.305,4.915,1.0,23.514,0.5245325328460602,0.9500495058544798,1000,1000
0.95,0.38,5.543,5.164,1.0,23.112,0.5345461050676811,0.9508777908128996,1000,1000
0.95,0.39,5.7,5.311,1.0,22.65,0.5440606888162225,0.9509522954990589,1000,1000
0.95,0.40,6.029,5.621,1.0,22.151,0.5547173662526618,0.9503677177783411,1000,1000
0.95,0.41,6.137,5.664,1.0,21.663,0.5636861294254423,0.9498635964935433,1000,1000
0.95,0.42,6.446,5.863,1.0,21.064,0.5760907752518686,0.9495674800887071,1000,1000
0.95,0.43,6.655,6.069,1.0,20.681,0.5847642269794533,0.9501504299430408,1000,1000
0.95,0.44,6.848,6.384,1.0,20.276,0.5939468918290325,0.950991853823823,1000,1000
0.95,0.45,6.89,6.35,1.0,19.704,0.6041461640689596,0.9508511575530473,1000,1000
0.95,0.46,7.267,6.713,1.0,19.297,0.6133725780339594,0.9507838167049745,1000,1000
0.95,0.47,7.442,6.831,1.0,18.757,0.6246381679894826,0.95167944487738,1000,1000
0.95,0.48,7.842,7.242,1.0,18.228,0.6348363919711809,0.9503854059158163,1000,1000
0.95,0.49,8.225,7.428,1.0,17.83,0.6445115274053479,0.9512578610599073,1000,1000
0.95,0.50,8.573,7.869,1.0,17.572,0.6508887354784233,0.951409860115794,1000,1000
0.95,0.51,8.734,8.029,1.0,16.949,0.6613452891632488,0.9505921188044488,1000,1000
0.95,0.52,9.427,8.478,1.0,16.482,0.6712160856599835,0.9490059624293301,1000,1000
0.95,0.53,9.488,8.501,1.0,16.153,0.6792456070854471,0.9513367302278458,1000,1000
0.95,0.54,9.816,8.877,1.0,15.595,0.6887296600500135,0.9499333217464301,1000,1000
0.95,0.55,10.181,9.162,1.0,15.187,0.6968194379569774,0.9496822464447644,1000,1000
0.95,0.56,10.723,9.635,1.0,14.922,0.7052417247363904,0.9516488270904695,1000,1000
0.95,0.57,11.226,10.091,1.0,14.295,0.7159564761735469,0.9498903475384297,1000,1000
0.95,0.58,11.626,10.46,1.0,13.964,0.7224996431293446,0.9496849795292863,1000,1000
0.95,0.59,11.856,10.45,1.0,13.501,0.7331364803010997,0.9518400500299965,1000,1000
0.95,0.60,12.827,11.486,1.0,13.015,0.7420958266740428,0.9499465477796853,1000,1000
0.95,0.61,13.418,11.792,1.0,12.691,0.7494686147524594,0.9503572049036236,1000,1000
0.95,0.62,13.937,12.306,1.0,12.348,0.7574604694861727,0.9511271778893841,1000,1000
0.95,0.63,14.407,12.415,1.0,11.877,0.7654707289989752,0.9506091004717339,1000,1000
0.95,0.64,15.761,13.655,1.0,11.459,0.7740272428874098,0.94908301183773,1000,1000
0.95,0.65,16.114,14.013,1.0,11.092,0.7828370607706142,0.9514687676439672,1000,1000
0.95,0.66,17.18,14.83,1.0,10.62,0.7914793495844159,0.9504397116192934,1000,1000
0.95,0.67,18.322,15.978,1.0,10.446,0.7977320990331134,0.9515542649237438,1000,1000
0.95,0.68,19.092,16.247,1.0,9.933,0.8071320047433396,0.9516866355590234,1000,1000
0.95,0.69,19.929,17.095,1.0,9.47,0.8149799848032819,0.9515120479586878,1000,1000
0.95,0.70,20.812,17.87,1.0,9.084,0.8224655569513195,0.9519532897529707,1000,1000
0.95,0.71,23.027,18.84,1.0,8.888,0.8290891341343734,0.9520316436258178,1000,1000
0.95,0.72,23.496,19.879,1.0,8.355,0.8368593211070993,0.9515874031441833,1000,1000
0.95,0.73,25.517,21.238,1.0,8.14,0.8434982081328732,0.9526295073009884,1000,1000
0.95,0.74,27.89,22.779,1.0,7.693,0.8514162980101894,0.9512211990350025,1000,1000
0.95,0.75,30.07,24.522,1.0,7.613,0.8564470670647886,0.9530224426118613,1000,1000
0.95,0.76,32.148,26.223,1.0,7.062,0.8650028079028886,0.9522944201667812,1000,1000
0.95,0.77,33.884,27.137,1.0,6.763,0.8710622295423825,0.9531125973179257,1000,1000
0.95,0.78,37.491,29.891,1.0,6.458,0.8773674269597329,0.9525753415855525,1000,1000
0.95,0.79,42.139,32.546,1.0,6.227,0.8833616342014454,0.9525953973279299,1000,1000
0.95,0.80,44.602,35.441,1.0,5.87,0.8907105468621612,0.9544441883307339,1000,1000
0.95,0.81,49.513,38.638,1.0,5.491,0.8964103374172917,0.95324734579044,1000,1000
0.95,0.82,57.316,43.268,1.0,5.311,0.9022187152905567,0.9536759328030805,1000,1000
0.95,0.83,62.337,47.703,1.0,4.962,0.9082579318991457,0.9542301570486379,1000,1000
0.95,0.84,70.798,53.605,1.0,4.656,0.9137663698466505,0.95436985873767,1000,1000
0.95,0.85,79.316,59.506,1.0,4.442,0.9185802290137861,0.9546223178614602,1000,1000
0.95,0.86,94.318,70.364,1.0,4.311,0.9231223246311467,0.9553034157079442,1000,1000
0.95,0.87,109.85,80.142,1.0,3.929,0.9285731802963987,0.9552952254523314,1000,1000
0.95,0.88,135.956,99.88,1.0,3.762,0.932865420225889,0.9552809933112003,1000,1000
0.95,0.89,169.926,124.008,1.0,3.459,0.9374168509689751,0.9553898987750243,1000,1000
0.95,0.90,214.72,160.685,1.0,3.271,0.9413210296818684,0.9558760571262553,1000,1000
0.95,0.91,290.839,212.884,1.0,3.109,0.9453156052369909,0.9568397549703186,1000,1000
0.95,0.92,466.076,338.492,1.0,2.843,0.9481014077836313,0.9554343055652844,1000,1000
0.95,0.93,869.86,669.58,1.0,2.752,0.9509072915645459,0.9555228029248185,1000,1000
0.95,0.94,2711.356,2221.311,1.0,2.597,0.9526349514109036,0.9546126253186867,1000,1000
0.96,0.01,0.53,0.512,1.0,46.853,0.0541188519878198,0.9813835763681379,1000,1000
0.96,0.02,0.827,0.8,1.0,45.388,0.07755746396202556,0.9705859325231024,1000,1000
0.96,0.03,1.023,1.007,1.0,44.375,0.09721193229141067,0.9669530147055231,1000,1000
0.96,0.04,1.112,1.088,1.0,43.34,0.11600719302073353,0.9639769124840714,1000,1000
0.96,0.05,1.235,1.207,1.0,42.385,0.13417890092765788,0.9615053696244151,1000,1000
0.96,0.06,1.349,1.318,1.0,41.704,0.1484844002760096,0.9607246658338168,1000,1000
0.96,0.07,1.436,1.398,1.0,41.0,0.16310375471324415,0.9602561647667087,1000,1000
0.96,0.08,1.552,1.492,1.0,40.298,0.1791345941816641,0.9609007342930429,1000,1000
0.96,0.09,1.649,1.598,1.0,39.554,0.19410486466035304,0.9599645867580441,1000,1000
0.96,0.10,1.745,1.707,1.0,38.897,0.2083436441667019,0.9601118526132065,1000,1000
0.96,0.11,1.848,1.803,1.0,38.322,0.2225655590050596,0.961754167201853,1000,1000
0.96,0.12,1.963,1.882,1.0,37.7,0.23540610208414728,0.9609702793742817,1000,1000
0.96,0.13,2.043,1.98,1.0,36.94,0.24891784713929554,0.9587731938684491,1000,1000
0.96,0.14,2.126,2.047,1.0,36.416,0.26206075174750776,0.9607081493156838,1000,1000
0.96,0.15,2.287,2.238,1.0,35.859,0.2741168663625074,0.9599776512805069,1000,1000
0.96,0.16,2.353,2.266,1.0,35.283,0.2867366830952861,0.9607640242167566,1000,1000
0.96,0.17,2.447,2.372,1.0,34.654,0.2991467512902512,0.9599804723088764,1000,1000
0.96,0.18,2.568,2.477,1.0,33.985,0.3127488413058203,0.9593819954478032,1000,1000
0.96,0.19,2.683,2.58,1.0,33.515,0.32278769304501814,0.9590342878427979,1000,1000
0.96,0.20,2.825,2.709,1.0,32.977,0.33534677720281736,0.9596866219778513,1000,1000
0.96,0.21,2.905,2.793,1.0,32.241,0.34965696872931423,0.9591958982129553,1000,1000
0.96,0.22,3.094,2.996,1.0,31.846,0.36046046681283167,0.960373448951259,1000,1000
0.96,0.23,3.112,2.991,1.0,31.273,0.3716006775750116,0.9605181291954081,1000,1000
0.96,0.24,3.299,3.167,1.0,30.782,0.38184050412055637,0.9595405678394888,1000,1000
0.96,0.25,3.429,3.263,1.0,30.149,0.395624568105537,0.9599856059581225,1000,1000
0.96,0.26,3.391,3.242,1.0,29.56,0.40518530345857673,0.9589601111532468,1000,1000
0.96,0.27,3.584,3.426,1.0,29.176,0.4166076720113059,0.9612238622556194,1000,1000
0.96,0.28,3.82,3.658,1.0,28.596,0.4281878689000839,0.9596471997558499,1000,1000
0.96,0.29,3.838,3.689,1.0,28.226,0.43636375159977075,0.9607724998585774,1000,1000
0.96,0.30,4.011,3.813,1.0,27.679,0.4486394349230438,0.9612692436686487,1000,1000
0.96,0.31,4.117,3.911,1.0,27.127,0.45947953894556176,0.9609417445630205,1000,1000
0.96,0.32,4.325,4.116,1.0,26.511,0.4730532238673652,0.9612335090067979,1000,1000
0.96,0.33,4.46,4.231,1.0,26.01,0.48216042748030147,0.9599059387160487,1000,1000
0.96,0.34,4.684,4.452,1.0,25.556,0.49251934822287513,0.9600529547975,1000,1000
0.96,0.35,4.715,4.44,1.0,24.94,0.5052467993894302,0.9612826609996014,1000,1000
0.96,0.36,4.802,4.601,1.0,24.431,0.5140910519696071,0.9600814438745583,1000,1000
0.96,0.37,4.99,4.765,1.0,24.069,0.5236487050506252,0.9616215013757782,1000,1000
0.96,0.38,5.198,4.874,1.0,23.491,0.533301993282143,0.9590088070819156,1000,1000
0.96,0.39,5.461,5.12,1.0,22.867,0.5471137871643675,0.959640931872977,1000,1000
0.96,0.40,5.487,5.214,1.0,22.605,0.555023367640496,0.9625903609812164,1000,1000
0.96,0.41,5.776,5.41,1.0,22.236,0.5636022235597213,0.9625176439862326,1000,1000
0.96,0.42,6.024,5.63,1.0,21.558,0.5755027365964884,0.9605545757327264,1000,1000
0.96,0.43,6.341,5.918,1.0,21.138,0.584493317641804,0.959972584326905,1000,1000
0.96,0.44,6.394,6.013,1.0,20.587,0.5960546990696673,0.961411595960206,1000,1000
0.96,0.45,6.659,6.289,1.0,20.096,0.6051318395798109,0.9601895176909777,1000,1000
0.96,0.46,6.922,6.523,1.0,19.652,0.6141953341859935,0.9596542158317509,1000,1000
0.96,0.47,7.103,6.619,1.0,19.074,0.6258563266085009,0.960145168130593,1000,1000
0.96,0.48,7.467,6.964,1.0,18.725,0.6350249030313078,0.9611436038776924,1000,1000
0.96,0.49,7.357,6.951,1.0,18.201,0.6430901343487869,0.9606993598787957,1000,1000
0.96,0.50,7.844,7.271,1.0,17.886,0.6523569014671914,0.9619270491866349,1000,1000
0.96,0.51,8.434,7.823,1.0,17.341,0.6626547472687448,0.959859863300484,1000,1000
0.96,0.52,8.581,7.934,1.0,17.002,0.6700631267414526,0.9605720218606476,1000,1000
0.96,0.53,8.975,8.288,1.0,16.53,0.6793686914518983,0.9601735040545926,1000,1000
0.96,0.54,9.138,8.446,1.0,15.943,0.6905432006793591,0.9604837238699081,1000,1000
0.96,0.55,9.553,8.817,1.0,15.72,0.6973988017334813,0.9618203772758811,1000,1000
0.96,0.56,9.757,9.001,1.0,15.227,0.7063281103675616,0.9615347362726971,1000,1000
0.96,0.57,10.306,9.463,1.0,14.856,0.7144919467731511,0.9613091029257308,1000,1000
0.96,0.58,10.987,10.064,1.0,14.262,0.7262828737946811,0.960761981560594,1000,1000
0.96,0.59,11.473,10.577,1.0,13.845,0.7354350189436719,0.9611292008783295,1000,1000
0.96,0.60,11.919,10.732,1.0,13.545,0.7413464287868159,0.9606317512279181,1000,1000
0.96,0.61,12.303,11.062,1.0,12.975,0.7518723583390874,0.9606349155949088,1000,1000
0.96,0.62,12.739,11.489,1.0,12.659,0.7588797553146457,0.9610538179560619,1000,1000
0.96,0.63,13.391,12.005,1.0,12.299,0.7661917916024638,0.9609899489387087,1000,1000
0.96,0.64,14.173,12.8,1.0,11.871,0.776031784361719,0.9613691077578814,1000,1000
0.96,0.65,14.702,13.119,1.0,11.438,0.7830021446865602,0.9605544674346681,1000,1000
0.96,0.66,15.768,13.771,1.0,11.052,0.7911553927473606,0.9598967406000232,1000,1000
0.96,0.67,15.985,14.287,1.0,10.606,0.8005741119558932,0.9616912409385541,1000,1000
0.96,0.68,17.342,15.094,1.0,10.345,0.8065312838650628,0.9608905350470439,1000,1000
0.96,0.69,18.424,15.919,1.0,9.928,0.8145488100452949,0.9604972086629897,1000,1000
0.96,0.70,18.995,16.429,1.0,9.396,0.8232874654405767,0.9603610395119102,1000,1000
0.96,0.71,19.808,17.532,1.0,9.142,0.8305653351468776,0.9624065668263619,1000,1000
0.96,0.72,22.526,19.021,1.0,8.759,0.8383395726955661,0.9601900072252209,1000,1000
0.96,0.73,22.988,19.512,1.0,8.48,0.8450762227900264,0.9621069928838326,1000,1000
0.96,0.74,24.45,20.836,1.0,8.008,0.8531579907973879,0.961550748454999,1000,1000
0.96,0.75,25.78,22.015,1.0,7.638,0.8595500807484072,0.9612492910159385,1000,1000
0.96,0.76,27.533,23.329,1.0,7.292,0.8677966310286657,0.9629703825637389,1000,1000
0.96,0.77,30.692,25.359,1.0,6.937,0.8741552409861981,0.9613768381939584,1000,1000
0.96,0.78,33.531,27.935,1.0,6.786,0.8796471704672382,0.9621821001120159,1000,1000
0.96,0.79,35.429,29.247,1.0,6.348,0.8869943845767486,0.9625351841901677,1000,1000
0.96,0.80,38.743,31.102,1.0,5.942,0.8941276718876502,0.9624919502691214,1000,1000
0.96,0.81,41.595,33.915,1.0,5.59,0.9001686909882765,0.9623240479008953,1000,1000
0.96,0.82,46.792,37.878,1.0,5.319,0.9060347307461655,0.9625172272291375,1000,1000
0.96,0.83,50.997,40.503,1.0,5.024,0.9114825042535365,0.962517516547284,1000,1000
0.96,0.84,57.825,44.715,1.0,4.673,0.917981095682234,0.9629258169232466,1000,1000
0.96,0.85,67.315,52.14,1.0,4.601,0.9220602062135356,0.9629921250120026,1000,1000
0.96,0.86,73.304,57.186,1.0,4.353,0.9277485344012162,0.9647320186865677,1000,1000
0.96,0.87,87.975,67.025,1.0,4.0,0.9329741144857617,0.9637090752881795,1000,1000
0.96,0.88,104.545,80.129,1.0,3.781,0.9373809973830254,0.9636896690633683,1000,1000
0.96,0.89,122.908,90.342,1.0,3.526,0.9423767460638542,0.964564775522766,1000,1000
0.96,0.90,150.651,113.241,1.0,3.267,0.9469166185616411,0.9651344405135172,1000,1000
0.96,0.91,199.323,147.938,1.0,3.074,0.9504689123268415,0.9644916001220983,1000,1000
0.96,0.92,279.199,204.747,1.0,2.918,0.9539909068873323,0.9647219459278377,1000,1000
0.96,0.93,409.382,317.437,1.0,2.746,0.9574518696997445,0.9650510371898815,1000,1000
0.96,0.94,756.749,590.035,1.0,2.565,0.9599113807037811,0.9645843418497791,1000,1000
0.96,0.95,2304.897,1896.556,1.0,2.349,0.9617973975441957,0.9637536976904545,1000,1000
